rpid,parent_rpid,username,content,like_count,timestamp,ip_location
296757712544,0,巫婆和魔法盒,看完开头，确实有点吓人，AI还原的太可怕了。。,1,1774530843,IP属地：北京
294240848785,0,动听的故事,梦一般都是第一视角，控梦可参照“蚂蚁”大师的著作,1,1774530820,IP属地：山东
296757512336,0,pretenDonlybut,嗯。。你们有梦到自己很想上厕所但是裤子脱不了么[脸红]我小时候经常梦这个然后就尿床了[脸红],0,1774530775,IP属地：陕西
294240552353,0,异常有用的垃圾桶,为了确认自己到底会不会做预言梦以及原来的梦会不会有续集，我从初三开始就尽力地把每一个梦记录下来了,36,1774530711,IP属地：广东
294240698305,0,嗳雅嘛鸭,这个app好想用！呜呜呜,0,1774530692,IP属地：上海
294240511377,0,狄桑弥塔,这个APP可以推广吗？因为我有的时候会做很多就是恐怖的梦我觉得很适合写小说，而且逻辑性还蛮不错的那种,0,1774530631,IP属地：云南
296757334464,0,月光尼龙,爷爷过世第一天就在早上梦见了他。。。之后又有好几次梦到，每次都会哭着醒,1,1774530616,IP属地：北京
294240442481,0,Mr-V先生,我如果做了噩梦，醒来之后会比较开心，因为那些都是梦里的 都是假的。如果做了一个发财的梦，醒来之后会非常沮丧。[doge],1,1774530513,IP属地：安徽
296757036064,0,长兔子耳朵丶,吓哭了[大哭][大哭][大哭],0,1774530511,IP属地：浙江
296756957728,0,长兔子耳朵丶,妈的，吓死我[大哭][大哭][大哭][大哭]谢谢你tim,0,1774530461,IP属地：浙江
294240246081,0,GonGU,我经常梦见自己像狗一样地跑,0,1774530429,IP属地：浙江
296756935152,0,散兵爱千束,BV1NkXsBjEms[笑哭],0,1774530420,IP属地：四川
294240025361,0,Mr-V先生,有的时候醒来之后很快就记不清梦的内容，但是梦里那种情绪却可以持续一段时间，比如恐惧啊，庆幸啊，喜悦呀，兴奋啊,0,1774530314,IP属地：安徽
294239876545,0,Zhslowdown,[doge_金箍]我这个初二学生上学时每天就睡五个小时，从未做过梦，但在温暖被窝感觉很舒服，不做梦也没什么大不了的。,2,1774530183,IP属地：四川
294239713633,0,打怪攒经验升级,没有人梦到被追杀，逃亡吗？,0,1774530048,IP属地：广东
296756175952,0,沉默寡言牛爷爷,这是近期的一个梦，让claude用阿德勒的理论帮我分析了一下。,5,1774529917,IP属地：四川
296756062144,0,正片叠底绘画战士,那我这种一闭眼，然后一睁眼就天亮的怎么办[保卫萝卜_哭哭]，我已经好久没做梦了[保卫萝卜_哭哭],151,1774529901,IP属地：广东
296756051488,0,superise-,我感觉对我来说最恐怖的梦不是梦到鬼怪什么的，最恐怖的是我总是梦到我大学退学要回高中复读，但是我今年就马上大学毕业了 呃呃呃(⊙﹏⊙)[雪花][雪花][雪花],1,1774529881,IP属地：陕西
296755994272,0,Dragovich,大概02-07年【02年以前不在那个家08年搬家】之间做过一个梦，切入点记得很清楚，是焦点访谈还是什么的一个类似节目，主要内容大概是有个人拣了个东西，不久之后他自己头晕腹泻，淋巴细胞暴降，邻居也出现了一些症状，死了一个老太太，还有人被下了病危，现在看这几句话，有点医学常识的就可能往放射病上猜，但那个时候医学常识不丰富，中间怎么调查的没记住，结果是他捡的那个东西，是探伤放射源【这个词是后来接触了高中化学核反应才了解到的】，铱192，最后那个人咋样了也不记得，当时就只记住一点，铱192这个词很危险，那时候小，也不懂放射屏蔽，也不知道被子挡不住，写作业，吃饭的时候没啥感觉，直到关灯躺床上，开始“意识到”这东西很危险，然后就拉被子盖住头，整个人完全窝进被子里，侧面拉开一个小缝透气，什么时候睡着的不知道，但是那个梦记得几个片段，包括在家里跟一个随处乱跑的铱192放射源大逃杀，窝到被子里“不被它照射到”，最后梦里的结局是，我爸妈听见响声，给放射源一笤帚【大概是拼上了记忆中小时候第一个平房的家里我爸拿不锈钢管打老鼠的画面】然后从空调内外机连通管那个洞里扫出去了【别问我为什么是空调的那个洞，我也不知道[笑哭]】反正现在想起来的就只记得这些[笑哭],0,1774529876,IP属地：山东
296756047984,0,圣御Z,加油,0,1774529875,IP属地：山东
294239114161,0,小草园子哦_,梦到过第三人称看着自己睡觉，视角在天花板上，有点恐怖[思考],1,1774529778,IP属地：安徽
294239109153,0,我的字公瑾,闹麻了，梦到什么拍什么,0,1774529767,IP属地：浙江
296755732944,0,甲一乙二BS,不能记呀，记下来发不上来，发了就违规了。,0,1774529691,IP属地：福建
294239067313,0,竹染580,我梦过最恐怖的梦，就是我变成蟑螂了[笑哭],2,1774529684,IP属地：广东
296755569744,0,K16B,"分享一个怪事：我小时候的某天和奶奶睡 做了一晚上的梦，一个接一个，每个梦刚开始一小会儿就听到有静电声，滋啦的一下把梦打断…（感觉像闭眼看烟花那样的闪，身体还不断下坠，然后睁眼醒了）
醒了一次还没觉得什么，次数多了就很难受，越难受入睡越快，入睡了又被打断…当时就好累，好困，甚至最后特别想待在梦里休息，一直折腾到清晨才舒服睡着了。从此以后再也没这样的经历。当晚我奶奶一整晚都在打鼾，事后跟她说我做了一晚上的梦她还不信。
梦太多有几十个吧好多不记得了，只有第一个梦很清楚：在老家，不知道时间，天灰白灰白的，没任何声音。
当时没去关注但能感受到 ，整个村空空荡荡什么活物也没有，我在家门口，（屋里没点灯一片漆黑）门口有个巨大的蛋，蛋壳上半部分裂开破了一个洞，伸出一个灰色小人头，我摸了一下它的头，它立马嚎啕大哭起来，特吵。突然蛋壳上半部分洞里涌出许多小灰螃蟹往我这里爬，我怕了，就退回漆黑的屋里关上门，但螃蟹从门底下缝隙处爬进来了…我听到滋拉声，眼前有什么闪过，醒了。",1,1774529593,IP属地：湖北
296755548880,0,沉默寡言牛爷爷,"我在初中高中阶段梦非常多，那个时候全部记录在QQ空间里了。
印象很深的有两个：有过一个梦中梦，梦到自己在做梦然后醒了，准备下床去上课，然后在下床过程中又醒了发现自己躺在床上；另一个是预言梦，梦里我不知道什么原因住院了，床位在靠窗的位置，透过窗户看到外面的路在施工，挖了很多坑，有很多小土包。结果过了几个月，我真住院了，一样的在靠窗户的床位，窗外的路在施工，挖了很多坑，堆了很多小土包。当时大感神奇，一直想再次体验这种预言梦，但可惜再也没遇到过了。",1,1774529554,IP属地：四川
296755283216,0,伊洛幻想,当天看完，就做了掉牙齿的梦，第一次做这种梦[笑哭],0,1774529360,IP属地：浙江
294238533841,0,透心香草,我时常做到在高中后面要经历高考或者初中学习，每次都是经历学生时间，又很害怕再经历高考,0,1774529344,IP属地：浙江
294238532193,0,醒醒别oyi了,"有没有懂解梦的可以帮我看一下，这个梦困扰我已经很久了，我记到现在。它出现在我梦里的次数涵盖了小学到初中一年级，同一个梦境，从来没有变过。

场景是我小时候住在菜市场的家，我的房间在二楼，从窗户看到外面是买菜人逛的小径，大概三米的宽度，声明：从窗户斜着看才会看到那条小径。我在梦里爬起来手扒着窗脚往外看，没多久就有一个浑身着火的人手舞足蹈地从小径边上过来，很像人在身上着火后那种慌张的模样。他刚出现的时候我看不清他的脸，直到他走进之后我终于辨认出来，那是我的父亲——对，就是我父亲的样子，身高、样貌都是完全一致，我就看着他朝我的方向手舞足蹈地过来，我很害怕。直到快要逼近，差不多两、三米距离时，梦就醒过来了。它这个梦我做了很多年，同一个场景，同一个人，甚至是同一个地方的我。如果有会解梦的希望能帮我看看这个梦，非常感谢！",9,1774529341,IP属地：福建
296755038224,0,GeminiPro代充您自己号,AI真的帮我减轻了不少脑力负担。℡,0,1774529299,IP属地：广东
294238423425,0,昼日夢,记的最清楚的一个梦是下着雪，我坐在电动车上和贾斯汀比伯嗑瓜子，然后他去开演唱会了，我站在第一排唱歌，清楚的记得唱的哪几首歌。演唱会结束了以后他说他要走了，我隔着一条马路跟着他，他走进了一个店，我跟着他进去，拍了拍他的肩，结果扭头后是马尔福的脸，我就醒了[笑哭],1,1774529213,IP属地：新加坡
294238155281,0,祥子不是骆驼AA,你他喵吓到我了[大哭],0,1774529148,IP属地：四川
296754627760,0,就叫小蛐蛐,这是一个恐怖的梦吗，绿色猫头鹰😂,52,1774529038,IP属地：广东
296754553920,0,sui-sui-,有时候做过的梦，在好几年后真的在现实里就出现了同样的场景。当这个场景出现的时候我又会想起多年前做过的梦里已经出现过一样的情景。,0,1774529001,IP属地：韩国
296754493344,0,-渡劫者-,梦见那种牙齿掉的，直接咽下去了，给我吓醒了。醒来发现喉咙非常干，喝水缓解一下,0,1774528887,IP属地：辽宁
294237521185,0,Valeoftears,有做过那种连续剧一样的，第一天的梦跟第二天能接上，场景也一样。,1,1774528636,IP属地：河南
294236994273,0,hahahawesly,起夜后，中断梦还能接上，还发生过很多次,0,1774528299,IP属地：湖北
296753443888,0,莉奈奈奈奈奈,好好笑,0,1774528291,IP属地：河北
294236984001,0,御坂13316号,关于梦最恐怖的一次，是有一个晚上，忘记梦见什么恐怖的了，被吓醒醒来还冷汗直冒，只记得手脚在梦里胡乱踢，醒来后看了眼时间是凌晨四点吧。更恐怖的是第二天晚上又做了噩梦，半夜依旧惊醒醒来是一模一样的时间点。第三天好像没有做噩梦了但依然醒来的时候是凌晨四点。太邪乎了，我解释不清但第三晚我醒过来的时候是真的很害怕[灵魂出窍]后面就不会了,3,1774528280,IP属地：广东
296753233712,0,翻斗花园屑老板,我之前梦到过一个非常具体的预言梦，是我和一个中年男性一起上山，看不清脸，但是让我感觉有安全感，到山上遇见一个仙风道骨的老人，他给我算命，第1句话说，我有点傻，后面又跟我说不要和遇见的想结婚的第1个人结婚，他会把我害死，谋财害命家破人亡。后面又说我最喜欢的动物是鹿。还有说我命运的转折点在一座山上，叫，童子峰。关键是他没有说这个转折点到底是好还是坏，后面我醒了查一下这个地方发现还真有……挺不可思议了，就记下来了。,18,1774528201,IP属地：湖北
296753289264,0,bili_59954573324,我跟我的5个同学梦到过一个梦，而且我们都在场,0,1774528178,IP属地：北京
296753014736,0,涛昇pa,"TIM居然才做了这么一点梦吗？
我做到诡异的噩梦，记忆点鬼怪的梦太多了
搞得我现在很难受，每天早上起来都很困难",0,1774528096,IP属地：中国香港
296753054208,0,老实酱jz,同样的床垫商单tim比htx强多了啊,0,1774528052,IP属地：云南
294236080785,0,求2233取个名字,14岁时做过亲人离世的梦，然后这个梦在去年应验了……,0,1774527741,IP属地：广东
296752486656,0,万星游移,掉牙齿的我做过，醒来特别清晰，梦到自己一嘴的牙都掉了吓死我了[大哭][大哭]然后用脚蹦跳飞的梦我也做过！！！！…,1,1774527734,IP属地：山东
296752248032,0,猛的一匹,我今天正好梦到自己死了，就真的是死了，被外星人的热射线还是什么东西扫到了直接死掉了，然后感觉就是一下子一切沉寂了变漆黑了，什么声音都没有了，然后被鬼压床了挣扎了一会醒了[捂脸],3,1774527591,IP属地：云南
296752170192,0,溯舟羽客,小时候还看过一本书是一个巨人造梦来着[doge_金箍]忘了叫什么了,0,1774527498,IP属地：广东
296751792576,0,万星游移,难怪能记个七八年，我也觉得up介绍自己做的噩梦有点吓人哦,0,1774527348,IP属地：山东
296751727728,0,超时空音乐,AI能复制梦境中的影像吗,2,1774527291,IP属地：江苏
296751690288,0,做人凉心,我小学到高一经常做的梦，就我出现在一个非常巨大的足球场上的一个角上，然后对角的地方出现一个人一样高的铁球，铁球缓慢像我移动，移动的过程中不停的变大，最后大到视野里已经装不下了，球满满从身体上碾过去，每当压到胸口时我就会被吓醒，最真实的一次是小学五年级的一次发烧，我又做了一次这个梦，从身上碾过去的时候我感觉我的身体被挤压到炸裂，肌肉和骨头被碾碎，还伴随着窒息感和轻微的疼痛，然后就是给我吓醒了，这个梦我做过十几次，最后一次是我读初二后就没有做过了,2,1774527225,IP属地：广东
294235030465,0,逆光suzuko灬,没有那么宏大壮观的梦，但会偶尔会梦见去世的亲人,2,1774527134,IP属地：广东
294234709617,0,怡孜moment,发现AI能造梦后赶紧把最近做的几个梦生成出来，没想到还真有梦里的感觉[25年度表情包_猴],0,1774526971,IP属地：北京
294234700945,0,BayDude,我经常会梦到外星人入侵地球，他们的飞船在乌云里穿梭，一直在监控或者追击我，有时候能见到外星人有时候一直被追但见不到是什么东西追,1,1774526956,IP属地：北京
296751141488,0,不能说点丿,你们不会记录自己的梦嘛。[微笑],7,1774526933,IP属地：北京
294234830561,0,五年二班抽象派,我最早的梦是在我三岁的时候，记得清清楚楚，当天刚看完超级飞侠夏威夷火山那一集，结果我就梦到了我来到了一个卡通风格的火山前，它喷发了，我当场吓哭了,1,1774526932,IP属地：福建
294234759089,0,秋水伊人186,"大家好，打扰大家一下，😞😞😞我叫张伟。今天实在没有办法，才鼓起勇气向大家求助。
我只是一个普通父亲😰😰😰，每次看到孩子难受的样子，我心里都特别难受，多想替他承受这一切。家里能卖都我不想放弃孩子😓😓😓，今天如果能得到大家的帮助，这份恩情我永远记在心里。今后只要国家和社会需要，我依旧会尽自己一份力，不辜负每一份善意。😨😨恳请大家帮帮忙，哪怕只是一点点支持，对我们家都是莫大的帮助。谢谢各位好心人。🙏🙏🙏🙏",2,1774526926,IP属地：江苏
296751014336,0,化诗雨ovo,我在梦中有个爱人。。。,0,1774526890,IP属地：安徽
296750941456,0,米凡不吃饭,我在梦里经常和别人打架，但是在现实中明明感觉打不过在梦里武力值就飙升了[笑哭][笑哭][笑哭],2,1774526862,IP属地：四川
296750911296,0,求大老鼠男友,欢迎来到我的梦境,1,1774526806,IP属地：湖南
294234445921,0,即将变异的神秘fi,我发现我的每一个梦都可以拼成一个完整的故事线,1,1774526784,IP属地：上海
296750787104,0,蓝色懒猫一只,大脑的表层思维陷入沉寂，原本白天被大脑忽略的身体其他部位传过来的杂波（比如脚痒、肚子撑、大腿硌得慌，手臂压麻了等等等等），开始在意识深层激起一次又一次涟漪，利用人的记忆被动加工出了各种离奇的景象。,14,1774526772,IP属地：北京
294234413953,0,阿白君君,谁懂上夜班的时候会梦到，各种各样的医疗事故发生在我身上，那种无力感，梦里没有办法去解决这个事情，就很徒劳，一直想着去解决这个事情，但这个事情一直都存在。而且上夜班的时候总是会梦到我没有听到铃子，然后外面有病人没有做检查，还梦到外面有人敲门然后我被惊醒，因为梦的特别真实，然后总是心里忐忑不安，感觉外面有病人没有做检查，但是感觉应该是做梦，所以不敢起来看外面，因为一起床的话就彻底醒了就睡不着了，但是潜意识里总觉得很想起来看一看确认一下是不是在做梦，然后就往复就陷入了一个噩梦。,1,1774526720,IP属地：安徽
294234300785,0,akiraX1,谁知道在梦里被抓捕，然后能用定仙游的感觉，但总是会被追上，定仙游有时还会失效[笑哭],0,1774526663,IP属地：湖南
296750436944,0,狸花豹,我现在只要意识到我在做梦，我就可以飞，而且毫不费力。技巧是，感受后背上半部分，把所有的力量集中在那里，接着猛地一提后背，就开始飞了，而且随意转向、降落、再起飞，遇到建筑也能轻松的绕过去。,1,1774526525,IP属地：北京
294234001297,0,布晴不初阳,我梦到我跟朋友一起去住旅馆，有个问答活动，只要答对了就可以获得游戏卡，就是旅馆里的游戏厅随便玩，然后我答对了我下楼领奖，接过卡之后我想说谢谢，结果因为打字太慢，半天打不对字，就在那僵持着，然后那个人就走了。,3,1774526405,IP属地：浙江
296750176928,0,45度锐角-向前版,我必须要分享一下，作为一个非常会做梦，就是很经常做梦，甚至有时候真实世界里面就是某天周末早上睡了个回笼觉睡了一个小时，但是居然做六个梦，不过现在已经记不清了，当时是记得清的。并且我的梦有一半以上是有连续的剧情，或者同样的环境不同的剧情，或者同样的人物不同的剧情，在学校里面做的连贯的相同的梦更多。想说得第一个梦就是一个有点类似关卡的，这个梦的连续程度跨度非常大，在五六年里大概做过七八次，一直都是相同的关卡，关卡类似不知道没玩过没联网时电脑上的网上冲浪啊，就是那样子的一个环境，但我在前几次梦到这个之前没有玩过这个网上冲浪。印象很深刻的是其中有一个关卡是一个木盒子，有点类似衣柜的大小，然后呢，我需要先回答这柜子里面的一个人一个问题，然后呢，他出来接着我进去，接着我在向下一个人提问，然后再出来，最后一个关卡就是做到一个木筏子上，就是有非常多跟很粗的树干绑在一块，然后呢，就是在海面上，也不知道到底怎么行了，但就是会往前，并且这个木筏子上有四根柱子，准确来说就是一个有非常多跟树干组装成了一个立方体的框，然后呢，只有底部是用树干组成了一个面，为什么印象很深刻是因为这个木筏子总是在开往终点的路上，突然变得很快，然后后把我甩下去，每次都死死地拽住旁边的柱子，但在这好多次里面居然真的有一次，我成功地到达了终点，就记得那边非常多的金币哗哗的往下流，然后就结束了。,4,1774526346,IP属地：福建
294233680529,0,促进钙吸收,喜欢这个，自己的梦真的非常精彩,0,1774526236,IP属地：安徽
296749894096,0,T君思密达,梦到很多次在宇宙中穿行，经过太阳行星，感觉太可怕了,1,1774526234,IP属地：湖南
294233393921,0,易散,前天我做了个超牛逼的梦，半夜5点醒来，我说要记录下来，然后用seedance搞出来，结果刚开始写，妈的，描述出来好难啊，妈的，怎么忘得差不多了。算了，接着睡吧,0,1774526024,IP属地：广东
294233170337,0,哥布林小组长,[笑哭]你还真别说，我昨天梦到你了Tim，但是我是梦到我跟你相亲的，真的很吓人,0,1774525903,IP属地：广东
296749442672,0,疏雨深深,我昨天就梦到掉牙齿了,0,1774525880,IP属地：北京
296749236288,0,狂三的恋人,那如果梦到两次同样的地方却是不同的能力，那怎么说？,0,1774525796,IP属地：江苏
294232818577,0,账号人已注销,我去，高能君怎么那么慢？搞得我被好几个高能给搞到了,0,1774525678,IP属地：广东
294232700161,0,御坂13316号,有一次在家里睡觉，我妈早上叫我起床大概叫了我两三次之后我开始做了一个梦，梦见自己起床了，不过第一个我很快就意识到了自己是在做梦，于是心里想着再睡个两分钟就起来，过了一会儿我忍着困意起床了，过了一会儿我妈又叫了我一声我才意识到自己在做梦，就又起床了，吃了早餐做了事长辈还在抱怨我怎么睡懒觉，最后发现这还是梦，起床起了好几次都依然是梦中梦,9,1774525625,IP属地：广东
296748907104,0,光波感,"会梦到未来，但醒来就不记得，然后等到有一天，生活中到达这个梦境点的时候，才会突然记起，自己梦到过这个场景
应该不是比较稀罕的梦，我的小伙伴们，也梦到过这种预知的梦",0,1774525607,IP属地：广东
294251743377,296769094336,浣_,好奇你在梦里睡觉后会干什么哈哈[微笑]是梦就终止了然后就醒了吗,1,1774537525,IP属地：福建
296769751344,294251743377,彩叶の八千代,"回复 @浣_ :不是，就是在梦里做了一些事情之后，躺在床上，然后睡着了，睡着和醒来中间没有过程，睡了一段时间之后在梦里醒了，继续之前的剧情发展
就是你梦见自己睡着了，然后醒来之后发现自己还是在做梦，在梦里醒了，继续做梦[微笑]",3,1774537831,IP属地：江苏
294252605473,296769094336,浣_,哇塞好神奇[给心心]而且居然还能接着原本的剧情接着走 我的梦一般不小心断掉就续不上了[微笑],1,1774537970,IP属地：福建
296770437680,294251743377,彩叶の八千代,"回复 @浣_ :反正完全意识不到自己在做梦，我当时在梦里醒来，一看下午3点了，一觉从中午12点睡到下午3点钟，在梦里上午答应了别人事情，结果让别人等了三个小时都没去，当时在梦里要急死了
后来梦醒了，我发现自己在做梦，我才松了一口气，反正我觉得这个梦算是噩梦了[辣眼睛]",0,1774538199,IP属地：江苏
294253185041,296769094336,蓝染白衣,可以看出来哥们儿是真的困了[doge],0,1774538404,IP属地：河南
296771058144,294253185041,彩叶の八千代,回复 @蓝染白衣 :这真是，当时连续五六天每天只睡四五个小时，终于有一天休息日，能一下子睡八九个小时，结果给我做了个这个梦[藏狐],0,1774538520,IP属地：江苏
294257365985,296771058144,蓝染白衣,回复 @彩叶の八千代 :要注意休息啊！,0,1774541184,IP属地：河南
296807463744,294251634833,柳之之枝,好厉害的坚持,1,1774583194,IP属地：安徽
296812704288,294251634833,F_Fzx,期待了,0,1774586421,IP属地：福建
296814467072,294251634833,是日星TodayStar,我从17年开始的，现在记了五十多个,0,1774587481,IP属地：日本
294303428273,294251634833,殺風景,你记录多了会分不清梦境和现实吗？,0,1774595753,IP属地：浙江
296769143424,296769002320,阿火丁,就是那种牙齿突然松动 上下牙合不上 越用力想合上就越被移位的牙齿卡住 最后整个嘴都关不上 牙齿一个个歪七扭八地松动掉出[灵魂出窍][灵魂出窍][灵魂出窍],0,1774537391,IP属地：浙江
294250753425,294250274817,不缺水的渝,不是那种杀人、鬼出现、怪异现象那种恐怖（我只依稀记得这个梦好像是我变成了一个东西，周围有非常多这个东西，然后我们在传送带上，我突然运错了方向，我自己被夹扁或被分裂开，然后我醒了，后来又梦到过一次，感觉跟我回忆起来的不太对，但每次一醒来都会瞬间忘掉）[辣眼睛],0,1774536871,IP属地：广东
294249803041,296767240336,周易有云,太典了[笑哭],0,1774536297,IP属地：浙江
296768498272,294249252433,纸春时,好看诶想看后续感觉可以写小说,0,1774536992,IP属地：山东
294252887857,296768498272,Lennon不会起名,回复 @纸春时 :谢谢你，很没逻辑的一个梦我自己都不是特别理解，想到哪写到哪了🙏,0,1774538143,IP属地：福建
296770654320,294252887857,纸春时,回复 @Lennon不会起名 :有一种我说不出来的感觉，朦胧的，虚无的，真的很吸引我,0,1774538292,IP属地：山东
296793781040,294249252433,忆酒1,文笔真好欸！很独特的题材 有点想看后续,0,1774571475,IP属地：云南
294274494513,296793781040,Lennon不会起名,回复 @忆酒1 :谢谢你🥺,0,1774571664,IP属地：福建
296769442160,296765904144,上官星婉,我昨天晚上梦到我和一个女生同床共枕一起看电影，我还握着她手呢[笑哭][笑哭][笑哭][笑哭],0,1774537540,IP属地：陕西
296771414944,294248293793,ZENFE_09,我去好像那个天才在左疯子在右里面的一篇,1,1774538766,IP属地：福建
294254506833,296771414944,濠江南,回复 @ZENFE_09 :什么东西，我想听一下[2233娘_吃惊],0,1774539203,IP属地：广东
296772379456,294254506833,ZENFE_09,回复 @濠江南 :就是有一个女生梦到有人在追击她，然后一个没有脸的人带着她逃跑，带她逃到一个高楼上然后一起跳楼，由于她基本上每天都会梦到，且离地面越来越近，后面这个女生直接精神衰弱住进精神病院了[无语],0,1774539426,IP属地：福建
294247277889,294247066465,彩虹人o_o,科学什么的科普，挺好的啊，很有意思,0,1774534776,IP属地：吉林
294247320113,294247066465,箱穗,视频塞尔达,0,1774534813,IP属地：广东
294246124497,296763370704,不想学理科的理科生,真假？！,1,1774534101,IP属地：天津
296763466976,294246124497,calmdown002,回复 @不想学理科的理科生 :他说记录一段时间会有诡异的感觉，具体没细说,20,1774534158,IP属地：河南
296763851264,296763370704,中老年人签名藏彩蛋,不信看我视频。现代科学早已承认企业家对经济发展的作用，没有企业家管理，工人不过是一盘散沙，生产根本组织不起来,3,1774534361,IP属地：江苏
294246690753,296763370704,行破,啊？,1,1774534416,IP属地：上海
296764529440,296763370704,calmdown002,大概意思是某一个时刻你会觉得在梦里发生过，有一种虚实交错的感觉，新奇又怪异，他还说和另一个人同时做这个实验，记录梦里的内容，都有这种感觉，后面没再进行,31,1774534749,IP属地：河南
296764840528,296763370704,晚夜溢晚,真的，我之前高三压力大几乎每晚都会做梦，为了缓解压力就会随手记录这些梦，那段时间午睡都会做梦，能想起来的我都会记录，结果就是做的梦越来越诡异，我有段时间睡醒来都分不清梦境和现实，照镜子都觉得镜子里面的不是我，这个记录梦的习惯大一大二都还有，后面因为我懒也是心理压力没那么大就没有频繁记录了，只有做了有意思的梦我会记录一下，之后诡异感也没了，虽然现在还是几乎每晚都做梦但很多睡醒不记录没多久就忘了,96,1774534948,IP属地：天津
296765592576,296764840528,calmdown002,回复 @晚夜溢晚 :差不多这个意思，当然我自己没体会过,2,1774535386,IP属地：河南
296766652768,296763370704,别碰我狗牙yy,兄弟们别老记梦啊[捂脸]记多了容易精神分裂,21,1774535924,IP属地：福建
296767887408,296763370704,胖虎酱啊,我记录了没事啊,5,1774536693,IP属地：浙江
294252394081,294246124497,-哲理的山路十八弯-,回复 @不想学理科的理科生 :应该是记多了自己会感觉很诡异很矛盾，而且要是有预言的梦其实也挺吓人,10,1774537869,IP属地：黑龙江
294254106449,296763851264,唐惜然,回复 @中老年人签名藏彩蛋 :你在说啥,1,1774538936,IP属地：江苏
296772373408,296764529440,_兔叽果_,"回复 @calmdown002 :不用特意记录, 就是会在现实生活中突然发现和曾经做过的梦境完全吻合的一帧, 以前初高中焦虑症每晚会做很多很碎很日常的梦, 具体的内容在醒来后会被忘记, 但在未来某一刻应验时会突然心悸然后回想起曾经梦境的内容[思考]",16,1774539412,IP属地：广东
296772839792,296764529440,水也SkyPond,回复 @calmdown002 :和既视感差不多吧,1,1774539688,IP属地：上海
296772796608,296763370704,草莓秋千-,是因为 时间久了会无法辨别记忆里的是梦，还是真实发生的回忆,8,1774539719,IP属地：福建
296774975872,296763370704,巨魔苗,"我干了，诡异的事情发生了
我的脑洞素材越来越多，却从来没有实际开始创作，太可怕了[doge]",4,1774541065,IP属地：福建
296787132048,296763370704,亻五我鸟,无所谓我都记录好多年了，其实也没那么玄乎，但是记了那么久整体看有部分梦确实带有点预知成分,3,1774557768,IP属地：安徽
296787018896,296764529440,亻五我鸟,回复 @calmdown002 : 指被大数据读脑吗？这个真遇到过，还是大数据提醒了我做昨晚梦到啥不然真忘了,0,1774557872,IP属地：安徽
294268385793,294268460273,小主想睡觉,回复 @小主想睡觉 :1,0,1774558797,IP属地：江苏
294268386369,296763851264,小主想睡觉,回复 @中老年人签名藏彩蛋 :ai这一块,2,1774558806,IP属地：江苏
294273820721,296787018896,SHIFXJ,回复 @亻五我鸟 :不记录的是为了让你分得清现实和梦境，因为很容易被困在梦里面,1,1774571062,IP属地：广西
294276803297,296763370704,冲浪小透明,可能是每天记梦，让大脑认为这些信息是有用的，然后会顺着记忆内容不断发展,1,1774574261,IP属地：山西
294276972225,294276803297,冲浪小透明,回复 @冲浪小透明 :然后就会有现实和梦境两条线同时发展，慢慢的分不清现实和梦境？   哈哈哈，瞎猜瞎猜,0,1774574306,IP属地：山西
294278261969,296763370704,比企谷八番队,因人而异吧这个，看了下你老师应该是以一种科学钻研精神去记录的，有规律性的记录，非常类似那个半夜十二点还是凌晨三点到镜子面前喊自己名字的实验，连续喊一个月吧好像，但是大多数普通人大家都是想起来有意思好玩才记一记，多数梦印象都不深刻也不记得，不规律，间歇性记一记，有些过了很久才会记一下，多数人应该只是把它当成一种没什么意义的潜意识情绪碎片看,0,1774575658,IP属地：内蒙古
294284059713,296763370704,662号女战士,精彩的我会记下来，以后可以时不时拿出来品味[脱单doge]，梦是现实心境的写照。,1,1774580951,IP属地：上海
294292373873,296763370704,remix调味师,对！不要记梦，我做过预言梦、高考梦，经常在梦里醒来然后鬼压床一样现实里醒不来，导致意识越陷越深，分不清虚实，那段时间我醒来必须强制被外力叫醒，自主醒来几乎不可能！久而久之，梦跟现实通感了，会精神分裂！而且你在现实中一发呆就会觉得自己在梦里，我现在已经有所改善了，大家不要一直记梦，能最快忘掉更好了！如果一直这样，说明身体健康出问题了，多晒太阳，多去户外感受自然，检查身体，保持积极性，保持心理积极！改善不良生活习惯，多多奖励善待自己，吃补剂都可以减少做梦的频率,2,1774586713,IP属地：湖北
296813761888,296787132048,oy源源子,回复 @亻五我鸟 :如何预知，是做的梦会变成现实？那我也做一下记录，尝试一下,0,1774587035,IP属地：湖南
294297398305,296764529440,迈耶诚不欺我,"回复 @calmdown002 :我也有过。经常觉得现实里的某一刻是在啥时候发生过。
后来一想，卧槽貌似是梦到过。",0,1774590359,IP属地：江苏
294297431953,296767887408,迈耶诚不欺我,回复 @胖虎酱啊 :不一定需要你记忆。只要你对梦有印象就会这样,0,1774590439,IP属地：江苏
296823290560,294273820721,亻五我鸟,回复 @SHIFXJ :不至于[笑哭],0,1774594337,IP属地：安徽
296823336368,296772373408,-KU-MA-,回复 @_兔叽果_ :就是这种感觉，我偶尔也遇到过，有时候是一句话，有时候是一个动作，发生的一瞬间突然感觉之前发生过一样的事情，仔细回想好像是梦到过一模一样的场景，每次都吓我一跳,1,1774594479,IP属地：广东
